127.0.0.1 - - [30/Aug/2024:14:08:59 +0200] "GET /wp-login.php?redirect_to=https%3A%2F%2Fdemijngang.local%2Fwp-admin%2F&reauth=1 HTTP/1.0" 200 7959
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-includes/css/dashicons.min.css?ver=6.6.1 HTTP/1.0" 200 59016
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-includes/css/buttons.min.css?ver=6.6.1 HTTP/1.0" 200 6061
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-admin/css/l10n.min.css?ver=6.6.1 HTTP/1.0" 200 3200
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-admin/css/forms.min.css?ver=6.6.1 HTTP/1.0" 200 28559
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-admin/css/login.min.css?ver=6.6.1 HTTP/1.0" 200 6426
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-includes/js/zxcvbn-async.min.js?ver=1.0 HTTP/1.0" 200 351
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18 HTTP/1.0" 200 4307
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-includes/js/underscore.min.js?ver=1.13.4 HTTP/1.0" 200 18833
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6 HTTP/1.0" 200 9141
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-admin/js/password-strength-meter.min.js?ver=6.6.1 HTTP/1.0" 200 1123
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-includes/js/wp-util.min.js?ver=6.6.1 HTTP/1.0" 200 1426
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-admin/js/user-profile.min.js?ver=6.6.1 HTTP/1.0" 200 6507
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-admin/images/wordpress-logo.svg?ver=20131107 HTTP/1.0" 200 1521
127.0.0.1 - - [30/Aug/2024:14:09:00 +0200] "GET /wp-includes/js/zxcvbn.min.js HTTP/1.0" 200 822237
127.0.0.1 - - [30/Aug/2024:14:09:57 +0200] "POST /wp-login.php HTTP/1.0" 302 -
127.0.0.1 - - [30/Aug/2024:14:09:59 +0200] "POST /wp-cron.php?doing_wp_cron=1725019798.9818699359893798828125 HTTP/1.0" 200 -
127.0.0.1 - - [30/Aug/2024:14:10:00 +0200] "GET /wp-admin/ HTTP/1.0" 200 174576
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/akismet/_inc/fonts/inter.css?ver=5.3.3 HTTP/1.0" 200 2193
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/thickbox/thickbox.css?ver=6.6.1 HTTP/1.0" 200 2659
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/akismet/_inc/akismet.css?ver=5.3.3 HTTP/1.0" 200 12440
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.3 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.13.3 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/akismet/_inc/akismet.js?ver=5.3.3 HTTP/1.0" 200 13286
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.3 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=6.6.1 HTTP/1.0" 200 400394
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.3 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/akismet/_inc/akismet-admin.css?ver=5.3.3 HTTP/1.0" 200 7643
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/events-manager//includes/external/chartjs/chart.umd.min.js?ver=6.5.2 HTTP/1.0" 200 201776
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/akismet/_inc/akismet-admin.js?ver=5.3.3 HTTP/1.0" 200 261
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/controlgroup.min.js?ver=1.13.3 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/checkboxradio.min.js?ver=1.13.3 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/button.min.js?ver=1.13.3 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/dialog.min.js?ver=1.13.3 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/slider.min.js?ver=1.13.3 HTTP/1.0" 200 10759
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/jquery.ui.touch-punch.js?ver=0.2.2 HTTP/1.0" 200 1179
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/jquery/ui/resizable.min.js?ver=1.13.3 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.5.2 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/events-manager/includes/external/flatpickr/l10n/nl.js?ver=6.5.2 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils,wp-hooks&ver=6.6.1 HTTP/1.0" 200 107305
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/events-manager-pro/includes/js/events-manager-pro.js?ver=3.3.1 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/nextgen-gallery/src/Legacy/admin/images/imagely_icon.png HTTP/1.0" 200 21802
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/events-manager/includes/css/events-manager-admin.min.css?ver=6.5.2 HTTP/1.0" 200 197576
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/events-manager-pro/includes/css/events-manager-pro-admin.css?ver=3.3.1 HTTP/1.0" 200 7673
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/hoverintent-js.min.js?ver=2.2.1 HTTP/1.0" 200 1718
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/admin-bar.min.js?ver=6.6.1 HTTP/1.0" 200 3487
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/clipboard.min.js?ver=2.0.11 HTTP/1.0" 200 9009
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/events-manager/includes/css/events-manager.min.css?ver=6.5.2 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-includes/js/underscore.min.js?ver=1.13.4 HTTP/1.0" 304 -
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=wp-color-picker&ver=6.6.1 HTTP/1.0" 200 3127
127.0.0.1 - - [30/Aug/2024:14:10:05 +0200] "GET /wp-content/plugins/events-manager-pro/includes/css/events-manager-pro.css?ver=3.3.1 HTTP/1.0" 304 -
